"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"REAC","RIP-mediated NFkB activation via ZBP1","REAC:R-HSA-1810476","0.8725859556171562","0.059191781318320626","17","325","1","11004",
"REAC","TRIF (TICAM1)-mediated TLR4 signaling ","REAC:R-HSA-937061","0.8725859556171562","0.059191781318320626","107","325","4","11004",
"REAC","Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins","REAC:R-HSA-176814","0.8725859556171562","0.059191781318320626","77","325","3","11004",
"REAC","Defective binding of RB1 mutants to E2F1,(E2F2, E2F3)","REAC:R-HSA-9661069","0.8725859556171562","0.059191781318320626","17","325","1","11004",
"REAC","Diseases of glycosylation","REAC:R-HSA-3781865","0.8725859556171562","0.059191781318320626","140","325","5","11004",
"REAC","Cell death signalling via NRAGE, NRIF and NADE","REAC:R-HSA-204998","0.8725859556171562","0.059191781318320626","76","325","3","11004",
"REAC","MyD88 deficiency (TLR2/4)","REAC:R-HSA-5602498","0.8725859556171562","0.059191781318320626","17","325","1","11004",
"REAC","Hyaluronan metabolism","REAC:R-HSA-2142845","0.8725859556171562","0.059191781318320626","17","325","1","11004",
"REAC","Synthesis of glycosylphosphatidylinositol (GPI)","REAC:R-HSA-162710","0.8725859556171562","0.059191781318320626","17","325","1","11004",
"REAC","Degradation of the extracellular matrix","REAC:R-HSA-1474228","0.8725859556171562","0.059191781318320626","140","325","5","11004",
"REAC","Chromosome Maintenance","REAC:R-HSA-73886","0.8725859556171562","0.059191781318320626","138","325","5","11004",
"REAC","Signaling by FGFR3 in disease","REAC:R-HSA-5655332","0.8725859556171562","0.059191781318320626","17","325","1","11004",
"REAC","Kidney development","REAC:R-HSA-9830369","0.8725859556171562","0.059191781318320626","46","325","2","11004",
"REAC","APC/C:Cdc20 mediated degradation of mitotic proteins","REAC:R-HSA-176409","0.8725859556171562","0.059191781318320626","76","325","3","11004",
"REAC","Regulation of MITF-M-dependent genes involved in apoptosis","REAC:R-HSA-9824594","0.8725859556171562","0.059191781318320626","17","325","1","11004",
"REAC","PKA activation in glucagon signalling","REAC:R-HSA-164378","0.8725859556171562","0.059191781318320626","17","325","1","11004",
"REAC","Protein methylation","REAC:R-HSA-8876725","0.8725859556171562","0.059191781318320626","17","325","1","11004",
"REAC","Signaling by FGFR2 IIIa TM","REAC:R-HSA-8851708","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","Cell-extracellular matrix interactions","REAC:R-HSA-446353","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","Regulation of NF-kappa B signaling","REAC:R-HSA-9758274","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","Recycling of bile acids and salts","REAC:R-HSA-159418","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","G1 Phase","REAC:R-HSA-69236","0.8772228685033248","0.05689005513479413","47","325","2","11004",
"REAC","Signaling by ERBB2 TMD/JMD mutants","REAC:R-HSA-9665686","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","Protein ubiquitination","REAC:R-HSA-8852135","0.8772228685033248","0.05689005513479413","78","325","3","11004",
"REAC","Nuclear Envelope Breakdown","REAC:R-HSA-2980766","0.8772228685033248","0.05689005513479413","47","325","2","11004",
"REAC","Toll Like Receptor 4 (TLR4) Cascade","REAC:R-HSA-166016","0.8772228685033248","0.05689005513479413","143","325","5","11004",
"REAC","Synthesis of PIPs at the Golgi membrane","REAC:R-HSA-1660514","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","PLC beta mediated events","REAC:R-HSA-112043","0.8772228685033248","0.05689005513479413","48","325","2","11004",
"REAC","SHC1 events in ERBB2 signaling","REAC:R-HSA-1250196","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","Formation of ATP by chemiosmotic coupling","REAC:R-HSA-163210","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","IRAK4 deficiency (TLR2/4)","REAC:R-HSA-5603041","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","mRNA Splicing - Minor Pathway","REAC:R-HSA-72165","0.8772228685033248","0.05689005513479413","48","325","2","11004",
"REAC","Lewis blood group biosynthesis","REAC:R-HSA-9037629","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","Recycling pathway of L1","REAC:R-HSA-437239","0.8772228685033248","0.05689005513479413","48","325","2","11004",
"REAC","Cyclin D associated events in G1","REAC:R-HSA-69231","0.8772228685033248","0.05689005513479413","47","325","2","11004",
"REAC","DNA Double Strand Break Response","REAC:R-HSA-5693606","0.8772228685033248","0.05689005513479413","78","325","3","11004",
"REAC","PKA activation","REAC:R-HSA-163615","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","Programmed Cell Death","REAC:R-HSA-5357801","0.8772228685033248","0.05689005513479413","208","325","7","11004",
"REAC","Synthesis, secretion, and deacylation of Ghrelin","REAC:R-HSA-422085","0.8772228685033248","0.05689005513479413","18","325","1","11004",
"REAC","Recognition and association of DNA glycosylase with site containing an affected purine","REAC:R-HSA-110330","0.8913985077524877","0.04992809728080796","54","325","2","11004",
"REAC","G alpha (i) signalling events","REAC:R-HSA-418594","0.8913985077524877","0.04992809728080796","311","325","10","11004",
"REAC","VxPx cargo-targeting to cilium","REAC:R-HSA-5620916","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","NPAS4 regulates expression of target genes","REAC:R-HSA-9768919","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","Cellular hexose transport","REAC:R-HSA-189200","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","Inflammasomes","REAC:R-HSA-622312","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","TICAM1, RIP1-mediated IKK complex recruitment","REAC:R-HSA-168927","0.8913985077524877","0.04992809728080796","19","325","1","11004",
"REAC","SARS-CoV-2 Infection","REAC:R-HSA-9694516","0.8913985077524877","0.04992809728080796","292","325","9","11004",
"REAC","ZBP1(DAI) mediated induction of type I IFNs","REAC:R-HSA-1606322","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","activated TAK1 mediates p38 MAPK activation","REAC:R-HSA-450302","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","SCF-beta-TrCP mediated degradation of Emi1","REAC:R-HSA-174113","0.8913985077524877","0.04992809728080796","55","325","2","11004",
"REAC","Nucleotide-binding domain, leucine rich repeat containing receptor (NLR) signaling pathways","REAC:R-HSA-168643","0.8913985077524877","0.04992809728080796","55","325","2","11004",
"REAC","Regulation of TP53 Activity through Methylation","REAC:R-HSA-6804760","0.8913985077524877","0.04992809728080796","19","325","1","11004",
"REAC","Neurexins and neuroligins","REAC:R-HSA-6794361","0.8913985077524877","0.04992809728080796","56","325","2","11004",
"REAC","RNA Polymerase I Promoter Escape","REAC:R-HSA-73772","0.8913985077524877","0.04992809728080796","90","325","3","11004",
"REAC","Regulation of APC/C activators between G1/S and early anaphase","REAC:R-HSA-176408","0.8913985077524877","0.04992809728080796","81","325","3","11004",
"REAC","Autophagy","REAC:R-HSA-9612973","0.8913985077524877","0.04992809728080796","149","325","5","11004",
"REAC","Azathioprine ADME","REAC:R-HSA-9748787","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Cytosolic sulfonation of small molecules","REAC:R-HSA-156584","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Transport of connexons to the plasma membrane","REAC:R-HSA-190872","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","Na+/Cl- dependent neurotransmitter transporters","REAC:R-HSA-442660","0.8913985077524877","0.04992809728080796","19","325","1","11004",
"REAC","B-WICH complex positively regulates rRNA expression","REAC:R-HSA-5250924","0.8913985077524877","0.04992809728080796","89","325","3","11004",
"REAC","Formation of the ureteric bud","REAC:R-HSA-9830674","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","Nonsense-Mediated Decay (NMD)","REAC:R-HSA-927802","0.8913985077524877","0.04992809728080796","116","325","4","11004",
"REAC","Rab regulation of trafficking","REAC:R-HSA-9007101","0.8913985077524877","0.04992809728080796","120","325","4","11004",
"REAC","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components","REAC:R-HSA-141405","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","HDMs demethylate histones","REAC:R-HSA-3214842","0.8913985077524877","0.04992809728080796","50","325","2","11004",
"REAC","Reproduction","REAC:R-HSA-1474165","0.8913985077524877","0.04992809728080796","154","325","5","11004",
"REAC","Respiratory Syncytial Virus Infection Pathway","REAC:R-HSA-9820952","0.8913985077524877","0.04992809728080796","119","325","4","11004",
"REAC","Cargo trafficking to the periciliary membrane","REAC:R-HSA-5620920","0.8913985077524877","0.04992809728080796","51","325","2","11004",
"REAC","NOTCH2 Activation and Transmission of Signal to the Nucleus","REAC:R-HSA-2979096","0.8913985077524877","0.04992809728080796","22","325","1","11004",
"REAC","IKK complex recruitment mediated by RIP1","REAC:R-HSA-937041","0.8913985077524877","0.04992809728080796","22","325","1","11004",
"REAC","Attachment and Entry","REAC:R-HSA-9694614","0.8913985077524877","0.04992809728080796","19","325","1","11004",
"REAC","Respiratory syncytial virus (RSV) attachment and entry","REAC:R-HSA-9820960","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Inactivation of APC/C via direct inhibition of the APC/C complex","REAC:R-HSA-141430","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)","REAC:R-HSA-975957","0.8913985077524877","0.04992809728080796","116","325","4","11004",
"REAC","Transport of small molecules","REAC:R-HSA-382551","0.8913985077524877","0.04992809728080796","729","325","22","11004",
"REAC","Base Excision Repair","REAC:R-HSA-73884","0.8913985077524877","0.04992809728080796","88","325","3","11004",
"REAC","Regulation of gene expression in beta cells","REAC:R-HSA-210745","0.8913985077524877","0.04992809728080796","19","325","1","11004",
"REAC","G-protein mediated events","REAC:R-HSA-112040","0.8913985077524877","0.04992809728080796","53","325","2","11004",
"REAC","RNA Polymerase III Transcription Termination","REAC:R-HSA-73980","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Unblocking of NMDA receptors, glutamate binding and activation","REAC:R-HSA-438066","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","Negative regulation of MET activity","REAC:R-HSA-6807004","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell","REAC:R-HSA-198933","0.8913985077524877","0.04992809728080796","182","325","6","11004",
"REAC","Nitric oxide stimulates guanylate cyclase","REAC:R-HSA-392154","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","EPH-ephrin mediated repulsion of cells","REAC:R-HSA-3928665","0.8913985077524877","0.04992809728080796","49","325","2","11004",
"REAC","SLC-mediated transmembrane transport","REAC:R-HSA-425407","0.8913985077524877","0.04992809728080796","248","325","8","11004",
"REAC","Signaling by ALK in cancer","REAC:R-HSA-9700206","0.8913985077524877","0.04992809728080796","89","325","3","11004",
"REAC","Signaling by EGFR","REAC:R-HSA-177929","0.8913985077524877","0.04992809728080796","51","325","2","11004",
"REAC","Signaling by ERBB2 KD Mutants","REAC:R-HSA-9664565","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","Cleavage of the damaged purine","REAC:R-HSA-110331","0.8913985077524877","0.04992809728080796","54","325","2","11004",
"REAC","Signaling by ERBB2 in Cancer","REAC:R-HSA-1227990","0.8913985077524877","0.04992809728080796","22","325","1","11004",
"REAC","Regulation of TLR by endogenous ligand","REAC:R-HSA-5686938","0.8913985077524877","0.04992809728080796","22","325","1","11004",
"REAC","Signaling by ERBB4","REAC:R-HSA-1236394","0.8913985077524877","0.04992809728080796","54","325","2","11004",
"REAC","Signaling by Erythropoietin","REAC:R-HSA-9006335","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","COPI-independent Golgi-to-ER retrograde traffic","REAC:R-HSA-6811436","0.8913985077524877","0.04992809728080796","53","325","2","11004",
"REAC","Biological oxidations","REAC:R-HSA-211859","0.8913985077524877","0.04992809728080796","215","325","7","11004",
"REAC","PIP3 activates AKT signaling","REAC:R-HSA-1257604","0.8913985077524877","0.04992809728080796","252","325","8","11004",
"REAC","Blood group systems biosynthesis","REAC:R-HSA-9033658","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","Global Genome Nucleotide Excision Repair (GG-NER)","REAC:R-HSA-5696399","0.8913985077524877","0.04992809728080796","84","325","3","11004",
"REAC","ERK/MAPK targets","REAC:R-HSA-198753","0.8913985077524877","0.04992809728080796","22","325","1","11004",
"REAC","PKA-mediated phosphorylation of CREB","REAC:R-HSA-111931","0.8913985077524877","0.04992809728080796","19","325","1","11004",
"REAC","Chondroitin sulfate/dermatan sulfate metabolism","REAC:R-HSA-1793185","0.8913985077524877","0.04992809728080796","49","325","2","11004",
"REAC","Metabolism of cofactors","REAC:R-HSA-8978934","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Signaling by Hippo","REAC:R-HSA-2028269","0.8913985077524877","0.04992809728080796","19","325","1","11004",
"REAC","CDC42 GTPase cycle","REAC:R-HSA-9013148","0.8913985077524877","0.04992809728080796","155","325","5","11004",
"REAC","Metabolism of carbohydrates and carbohydrate derivatives","REAC:R-HSA-71387","0.8913985077524877","0.04992809728080796","279","325","9","11004",
"REAC","Depurination","REAC:R-HSA-73927","0.8913985077524877","0.04992809728080796","54","325","2","11004",
"REAC","Meiosis","REAC:R-HSA-1500620","0.8913985077524877","0.04992809728080796","116","325","4","11004",
"REAC","ADP signalling through P2Y purinoceptor 12","REAC:R-HSA-392170","0.8913985077524877","0.04992809728080796","22","325","1","11004",
"REAC","Packaging Of Telomere Ends","REAC:R-HSA-171306","0.8913985077524877","0.04992809728080796","51","325","2","11004",
"REAC","Signaling by NTRK2 (TRKB)","REAC:R-HSA-9006115","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","Signaling by ALK fusions and activated point mutants","REAC:R-HSA-9725370","0.8913985077524877","0.04992809728080796","89","325","3","11004",
"REAC","AUF1 (hnRNP D0) binds and destabilizes mRNA","REAC:R-HSA-450408","0.8913985077524877","0.04992809728080796","54","325","2","11004",
"REAC","Co-inhibition by CTLA4","REAC:R-HSA-389513","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","DDX58/IFIH1-mediated induction of interferon-alpha/beta","REAC:R-HSA-168928","0.8913985077524877","0.04992809728080796","82","325","3","11004",
"REAC","Golgi Associated Vesicle Biogenesis","REAC:R-HSA-432722","0.8913985077524877","0.04992809728080796","55","325","2","11004",
"REAC","Synthesis, secretion, and inactivation of Glucagon-like Peptide-1 (GLP-1)","REAC:R-HSA-381771","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","RHOBTB2 GTPase cycle","REAC:R-HSA-9013418","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","RHOBTB1 GTPase cycle","REAC:R-HSA-9013422","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Aquaporin-mediated transport","REAC:R-HSA-445717","0.8913985077524877","0.04992809728080796","52","325","2","11004",
"REAC","EPH-Ephrin signaling","REAC:R-HSA-2682334","0.8913985077524877","0.04992809728080796","90","325","3","11004",
"REAC","Mitochondrial calcium ion transport","REAC:R-HSA-8949215","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Oxidative Stress Induced Senescence","REAC:R-HSA-2559580","0.8913985077524877","0.04992809728080796","122","325","4","11004",
"REAC","RHO GTPase cycle","REAC:R-HSA-9012999","0.8913985077524877","0.04992809728080796","449","325","14","11004",
"REAC","PCNA-Dependent Long Patch Base Excision Repair","REAC:R-HSA-5651801","0.8913985077524877","0.04992809728080796","21","325","1","11004",
"REAC","GPCR ligand binding","REAC:R-HSA-500792","0.8913985077524877","0.04992809728080796","460","325","14","11004",
"REAC","Intrinsic Pathway for Apoptosis","REAC:R-HSA-109606","0.8913985077524877","0.04992809728080796","54","325","2","11004",
"REAC","RAF-independent MAPK1/3 activation","REAC:R-HSA-112409","0.8913985077524877","0.04992809728080796","22","325","1","11004",
"REAC","The canonical retinoid cycle in rods (twilight vision)","REAC:R-HSA-2453902","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Defective B4GALT7 causes EDS, progeroid type","REAC:R-HSA-3560783","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","RAC2 GTPase cycle","REAC:R-HSA-9013404","0.8913985077524877","0.04992809728080796","88","325","3","11004",
"REAC","Separation of Sister Chromatids","REAC:R-HSA-2467813","0.8913985077524877","0.04992809728080796","188","325","6","11004",
"REAC","Ion homeostasis","REAC:R-HSA-5578775","0.8913985077524877","0.04992809728080796","54","325","2","11004",
"REAC","Defective B3GALT6 causes EDSP2 and SEMDJL1","REAC:R-HSA-4420332","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1","REAC:R-HSA-450321","0.8913985077524877","0.04992809728080796","22","325","1","11004",
"REAC","Adherens junctions interactions","REAC:R-HSA-418990","0.8913985077524877","0.04992809728080796","55","325","2","11004",
"REAC","Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane","REAC:R-HSA-190840","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","Antiviral mechanism by IFN-stimulated genes","REAC:R-HSA-1169410","0.8913985077524877","0.04992809728080796","147","325","5","11004",
"REAC","Defective B3GAT3 causes JDSSDHD","REAC:R-HSA-3560801","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","Lagging Strand Synthesis","REAC:R-HSA-69186","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","E2F mediated regulation of DNA replication","REAC:R-HSA-113510","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Signal transduction by L1","REAC:R-HSA-445144","0.8913985077524877","0.04992809728080796","20","325","1","11004",
"REAC","DARPP-32 events","REAC:R-HSA-180024","0.8913985077524877","0.04992809728080796","23","325","1","11004",
"REAC","Other interleukin signaling","REAC:R-HSA-449836","0.8944601638599463","0.04843899662936896","24","325","1","11004",
"REAC","Interferon gamma signaling","REAC:R-HSA-877300","0.8944601638599463","0.04843899662936896","91","325","3","11004",
"REAC","Co-inhibition by PD-1","REAC:R-HSA-389948","0.8944601638599463","0.04843899662936896","24","325","1","11004",
"REAC","Cellular Senescence","REAC:R-HSA-2559583","0.8944601638599463","0.04843899662936896","194","325","6","11004",
"REAC","Incretin synthesis, secretion, and inactivation","REAC:R-HSA-400508","0.8944601638599463","0.04843899662936896","24","325","1","11004",
"REAC","Triglyceride catabolism","REAC:R-HSA-163560","0.8944601638599463","0.04843899662936896","24","325","1","11004",
"REAC","Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal","REAC:R-HSA-141444","0.8944601638599463","0.04843899662936896","92","325","3","11004",
"REAC","Metal ion SLC transporters","REAC:R-HSA-425410","0.8944601638599463","0.04843899662936896","24","325","1","11004",
"REAC","Complex I biogenesis","REAC:R-HSA-6799198","0.8944601638599463","0.04843899662936896","57","325","2","11004",
"REAC","Platelet degranulation ","REAC:R-HSA-114608","0.8944601638599463","0.04843899662936896","126","325","4","11004",
"REAC","Metabolism of vitamins and cofactors","REAC:R-HSA-196854","0.8944601638599463","0.04843899662936896","193","325","6","11004",
"REAC","HS-GAG degradation","REAC:R-HSA-2024096","0.8944601638599463","0.04843899662936896","24","325","1","11004",
"REAC","Mitotic Anaphase","REAC:R-HSA-68882","0.8944601638599463","0.04843899662936896","228","325","7","11004",
"REAC","HSF1-dependent transactivation","REAC:R-HSA-3371571","0.8944601638599463","0.04843899662936896","24","325","1","11004",
"REAC","Synthesis of very long-chain fatty acyl-CoAs","REAC:R-HSA-75876","0.8944601638599463","0.04843899662936896","24","325","1","11004",
"REAC","HCMV Infection","REAC:R-HSA-9609646","0.8944601638599463","0.04843899662936896","158","325","5","11004",
"REAC","Amplification of signal from the kinetochores","REAC:R-HSA-141424","0.8944601638599463","0.04843899662936896","92","325","3","11004",
"REAC","Regulation of IFNA/IFNB signaling","REAC:R-HSA-912694","0.8944601638599463","0.04843899662936896","24","325","1","11004",
"REAC","Transcriptional Regulation by MECP2","REAC:R-HSA-8986944","0.8944838618989246","0.048427490481146765","58","325","2","11004",
"REAC","Metabolism of porphyrins","REAC:R-HSA-189445","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","Interleukin-20 family signaling","REAC:R-HSA-8854691","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling","REAC:R-HSA-442742","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","Glycerophospholipid biosynthesis","REAC:R-HSA-1483206","0.8945130378185059","0.04841332506712986","128","325","4","11004",
"REAC","NOTCH3 Activation and Transmission of Signal to the Nucleus","REAC:R-HSA-9013507","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","Downregulation of TGF-beta receptor signaling","REAC:R-HSA-2173788","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","Interferon Signaling","REAC:R-HSA-913531","0.8945130378185059","0.04841332506712986","263","325","8","11004",
"REAC","Depyrimidination","REAC:R-HSA-73928","0.8945130378185059","0.04841332506712986","59","325","2","11004",
"REAC","NRAGE signals death through JNK","REAC:R-HSA-193648","0.8945130378185059","0.04841332506712986","59","325","2","11004",
"REAC","VEGFA-VEGFR2 Pathway","REAC:R-HSA-4420097","0.8945130378185059","0.04841332506712986","94","325","3","11004",
"REAC","Cleavage of the damaged pyrimidine ","REAC:R-HSA-110329","0.8945130378185059","0.04841332506712986","59","325","2","11004",
"REAC","Post-translational protein modification","REAC:R-HSA-597592","0.8945130378185059","0.04841332506712986","1451","325","43","11004",
"REAC","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","REAC:R-HSA-110373","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","Basigin interactions","REAC:R-HSA-210991","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","Recognition and association of DNA glycosylase with site containing an affected pyrimidine","REAC:R-HSA-110328","0.8945130378185059","0.04841332506712986","59","325","2","11004",
"REAC","DAP12 signaling","REAC:R-HSA-2424491","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","Glucuronidation","REAC:R-HSA-156588","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","G beta:gamma signalling through PI3Kgamma","REAC:R-HSA-392451","0.8945130378185059","0.04841332506712986","25","325","1","11004",
"REAC","Hemostasis","REAC:R-HSA-109582","0.8945130378185059","0.04841332506712986","675","325","20","11004",
"REAC","Kinesins","REAC:R-HSA-983189","0.8959342683224009","0.04772385189148757","60","325","2","11004",
"REAC","RUNX1 regulates transcription of genes involved in differentiation of HSCs","REAC:R-HSA-8939236","0.8959342683224009","0.04772385189148757","129","325","4","11004",
"REAC","GABA receptor activation","REAC:R-HSA-977443","0.8959342683224009","0.04772385189148757","60","325","2","11004",
"REAC","Base-Excision Repair, AP Site Formation","REAC:R-HSA-73929","0.8959342683224009","0.04772385189148757","60","325","2","11004",
"REAC","Nuclear Events (kinase and transcription factor activation)","REAC:R-HSA-198725","0.8959342683224009","0.04772385189148757","60","325","2","11004",
"REAC","Toll-like Receptor Cascades","REAC:R-HSA-168898","0.897364901515072","0.047030920958977","165","325","5","11004",
"REAC","N-glycan antennae elongation in the medial/trans-Golgi","REAC:R-HSA-975576","0.897364901515072","0.047030920958977","26","325","1","11004",
"REAC","RNA Pol II CTD phosphorylation and interaction with CE during HIV infection","REAC:R-HSA-167160","0.897364901515072","0.047030920958977","26","325","1","11004",
"REAC","RNA Pol II CTD phosphorylation and interaction with CE","REAC:R-HSA-77075","0.897364901515072","0.047030920958977","26","325","1","11004",
"REAC","Polymerase switching on the C-strand of the telomere","REAC:R-HSA-174411","0.897364901515072","0.047030920958977","26","325","1","11004",
"REAC","RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function","REAC:R-HSA-8936459","0.897364901515072","0.047030920958977","95","325","3","11004",
"REAC","G0 and Early G1","REAC:R-HSA-1538133","0.897364901515072","0.047030920958977","26","325","1","11004",
"REAC","Cyclin A/B1/B2 associated events during G2/M transition","REAC:R-HSA-69273","0.897364901515072","0.047030920958977","26","325","1","11004",
"REAC","Integrin signaling","REAC:R-HSA-354192","0.897364901515072","0.047030920958977","26","325","1","11004",
"REAC","Cholesterol biosynthesis","REAC:R-HSA-191273","0.897364901515072","0.047030920958977","26","325","1","11004",
"REAC","Formation of tubulin folding intermediates by CCT/TriC","REAC:R-HSA-389960","0.897364901515072","0.047030920958977","26","325","1","11004",
"REAC","G1/S Transition","REAC:R-HSA-69206","0.8977754118506934","0.046832293168931914","131","325","4","11004",
"REAC","Anti-inflammatory response favouring Leishmania parasite infection","REAC:R-HSA-9662851","0.8977754118506934","0.046832293168931914","131","325","4","11004",
"REAC","Leishmania parasite growth and survival","REAC:R-HSA-9664433","0.8977754118506934","0.046832293168931914","131","325","4","11004",
"REAC","RNA Polymerase I Promoter Opening","REAC:R-HSA-73728","0.8988931085242168","0.0462919491323263","62","325","2","11004",
"REAC","Visual phototransduction","REAC:R-HSA-2187338","0.8988931085242168","0.0462919491323263","97","325","3","11004",
"REAC","p75 NTR receptor-mediated signalling","REAC:R-HSA-193704","0.8988931085242168","0.0462919491323263","97","325","3","11004",
"REAC","MAP kinase activation","REAC:R-HSA-450294","0.8988931085242168","0.0462919491323263","62","325","2","11004",
"REAC","CLEC7A (Dectin-1) signaling","REAC:R-HSA-5607764","0.8988931085242168","0.0462919491323263","97","325","3","11004",
"REAC","Signaling by Rho GTPases, Miro GTPases and RHOBTB3","REAC:R-HSA-9716542","0.8988931085242168","0.0462919491323263","716","325","21","11004",
"REAC","RSV-host interactions","REAC:R-HSA-9833110","0.8988931085242168","0.0462919491323263","97","325","3","11004",
"REAC","Dual incision in TC-NER","REAC:R-HSA-6782135","0.8988931085242168","0.0462919491323263","62","325","2","11004",
"REAC","Downregulation of ERBB2 signaling","REAC:R-HSA-8863795","0.8993139082269578","0.04608869000751986","27","325","1","11004",
"REAC","VEGFR2 mediated vascular permeability","REAC:R-HSA-5218920","0.8993139082269578","0.04608869000751986","27","325","1","11004",
"REAC","ATF4 activates genes in response to endoplasmic reticulum  stress","REAC:R-HSA-380994","0.8993139082269578","0.04608869000751986","27","325","1","11004",
"REAC","Syndecan interactions","REAC:R-HSA-3000170","0.8993139082269578","0.04608869000751986","27","325","1","11004",
"REAC","Infection with Mycobacterium tuberculosis","REAC:R-HSA-9635486","0.8993139082269578","0.04608869000751986","27","325","1","11004",
"REAC","G1/S-Specific Transcription","REAC:R-HSA-69205","0.8993139082269578","0.04608869000751986","27","325","1","11004",
"REAC","EPHA-mediated growth cone collapse","REAC:R-HSA-3928663","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","Factors involved in megakaryocyte development and platelet production","REAC:R-HSA-983231","0.9028615599354126","0.044378837023614955","169","325","5","11004",
"REAC","Synthesis of substrates in N-glycan biosythesis","REAC:R-HSA-446219","0.9028615599354126","0.044378837023614955","63","325","2","11004",
"REAC","Paracetamol ADME","REAC:R-HSA-9753281","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","Regulation of Glucokinase by Glucokinase Regulatory Protein","REAC:R-HSA-170822","0.9028615599354126","0.044378837023614955","28","325","1","11004",
"REAC","DNA methylation","REAC:R-HSA-5334118","0.9028615599354126","0.044378837023614955","64","325","2","11004",
